timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2019-08-16 12:36:48.664409526,-0.843905,-0.241232,-0.626856,-1.032864,-0.267129,0.025904,6
2019-08-16 12:36:48.684409548,-0.862212,-0.223677,-0.59393,-0.986478,-0.366697,0.055225,6
2019-08-16 12:36:48.704409570,-0.876211,-0.23822,-0.650166,-1.05601,-0.450701,0.026764,6
2019-08-16 12:36:48.724409592,-0.819917,-0.182436,-0.601515,-1.016142,-0.301764,0.0229,6
2019-08-16 12:36:48.744409614,-0.78918,-0.197668,-0.646144,-1.048157,-0.212557,-0.003045,6
2019-08-16 12:36:48.764409636,-0.726059,-0.198071,-0.594958,-1.016805,-0.1046,-0.039449,6
2019-08-16 12:36:48.784409658,-0.72917,-0.232168,-0.632145,-1.066794,-0.180729,-0.111539,6
2019-08-16 12:36:48.804409680,-0.751228,-0.205585,-0.594324,-1.027894,-0.152537,-0.104165,6
2019-08-16 12:36:48.824409702,-0.792476,-0.236496,-0.642838,-1.073388,-0.181034,-0.110889,6
2019-08-16 12:36:48.844409724,-0.807414,-0.22526,-0.579401,-1.02866,-0.132601,-0.09198,6
2019-08-16 12:36:48.864409746,-0.81706,-0.243736,-0.613563,-1.064281,-0.190419,-0.073118,6
2019-08-16 12:36:48.884409768,-0.793875,-0.225134,-0.574502,-1.030309,-0.194536,-0.034039,6
2019-08-16 12:36:48.904409790,-0.801335,-0.243124,-0.611757,-1.060713,-0.273666,-0.024075,6
2019-08-16 12:36:48.924409812,-0.77843,-0.239179,-0.580046,-1.012161,-0.244261,-0.014968,6
2019-08-16 12:36:48.944409834,-0.786257,-0.245997,-0.62052,-1.041672,-0.26593,-0.046641,6
2019-08-16 12:36:48.964409856,-0.771624,-0.224558,-0.59289,-1.011281,-0.198788,-0.055064,6
2019-08-16 12:36:48.984409878,-0.768354,-0.243614,-0.624307,-1.064544,-0.186147,-0.075154,6
2019-08-16 12:36:49.004409900,-0.769773,-0.225454,-0.599462,-1.036455,-0.09385,-0.024573,6
2019-08-16 12:36:49.024409922,-0.771601,-0.243081,-0.636824,-1.062575,-0.108255,-0.033414,6
2019-08-16 12:36:49.044409944,-0.792676,-0.225767,-0.595951,-1.016402,-0.1104,0.011558,6
2019-08-16 12:36:49.064409966,-0.802542,-0.243287,-0.631533,-1.040734,-0.200212,-0.010304,6
2019-08-16 12:36:49.084409988,-0.825377,-0.223308,-0.590357,-1.036875,-0.192751,0.019388,6
2019-08-16 12:36:49.104410010,-0.81816,-0.21089,-0.627848,-1.067036,-0.244695,0.009819,6
2019-08-16 12:36:49.124410032,-0.808608,-0.199183,-0.579916,-1.024216,-0.220909,0.01301,6
2019-08-16 12:36:49.144410054,-0.807841,-0.228748,-0.608706,-1.043283,-0.213998,-0.021237,6
2019-08-16 12:36:49.164410076,-0.806527,-0.20699,-0.578825,-1.037634,-0.122818,-0.035526,6
2019-08-16 12:36:49.184410098,-0.796922,-0.207481,-0.60832,-1.064353,-0.141464,-0.068029,6
2019-08-16 12:36:49.204410120,-0.787468,-0.201303,-0.580128,-1.037324,-0.125961,-0.063029,6
2019-08-16 12:36:49.224410142,-0.797518,-0.215216,-0.596102,-1.056794,-0.167302,-0.044462,6
2019-08-16 12:36:49.244410164,-0.806747,-0.193277,-0.569955,-1.034984,-0.152933,-0.029269,6
2019-08-16 12:36:49.264410186,-0.816222,-0.222459,-0.603923,-1.039096,-0.192881,-0.023457,6
2019-08-16 12:36:49.284410208,-0.808619,-0.213524,-0.573779,-1.024557,-0.207834,-0.011839,6
2019-08-16 12:36:49.304410230,-0.819027,-0.2219,-0.595298,-1.05669,-0.244961,-0.016074,6
2019-08-16 12:36:49.324410252,-0.824074,-0.194043,-0.56312,-1.037777,-0.196709,-0.005149,6
2019-08-16 12:36:49.344410274,-0.819931,-0.213263,-0.594274,-1.054167,-0.176918,-0.021395,6
2019-08-16 12:36:49.364410296,-0.812325,-0.21323,-0.583222,-1.020762,-0.143329,-0.010539,6
2019-08-16 12:36:49.384410318,-0.812358,-0.232317,-0.594797,-1.042535,-0.194272,-0.027253,6
2019-08-16 12:36:49.404410340,-0.813412,-0.214042,-0.564005,-1.037981,-0.176957,-0.041076,6
2019-08-16 12:36:49.424410362,-0.801138,-0.213414,-0.591738,-1.055819,-0.199691,-0.059204,6
2019-08-16 12:36:49.444410384,-0.797598,-0.195318,-0.56397,-1.037968,-0.193114,-0.030776,6
2019-08-16 12:36:49.464410406,-0.812722,-0.217399,-0.601678,-1.055857,-0.211818,-0.016086,6
2019-08-16 12:36:49.484410428,-0.80005,-0.197487,-0.575046,-1.036759,-0.17668,0.002347,6
2019-08-16 12:36:49.504410450,-0.810141,-0.208204,-0.604785,-1.039465,-0.199326,-0.001986,6
2019-08-16 12:36:49.524410472,-0.811775,-0.205012,-0.579879,-1.023951,-0.19135,0.000982,6
2019-08-16 12:36:49.544410494,-0.813443,-0.209613,-0.597361,-1.055101,-0.198197,0.006665,6
2019-08-16 12:36:49.564410516,-0.81206,-0.196875,-0.586003,-1.037386,-0.171159,0.011994,6
2019-08-16 12:36:49.584410538,-0.804348,-0.209176,-0.601826,-1.040634,-0.194586,-0.005667,6
2019-08-16 12:36:49.604410560,-0.792984,-0.197184,-0.59193,-1.038121,-0.195957,0.004907,6
2019-08-16 12:36:49.624410582,-0.801663,-0.209001,-0.604378,-1.054994,-0.203376,-0.005278,6
2019-08-16 12:36:49.644410604,-0.803864,-0.19728,-0.583421,-1.038422,-0.177445,0.011616,6
2019-08-16 12:36:49.664410626,-0.8058,-0.208973,-0.604289,-1.039739,-0.180501,0.007778,6
2019-08-16 12:36:49.684410648,-0.802237,-0.197225,-0.576909,-1.023611,-0.169437,-0.001854,6
2019-08-16 12:36:49.704410670,-0.794778,-0.209159,-0.601016,-1.053467,-0.202528,-0.008205,6
2019-08-16 12:36:49.724410692,-0.80581,-0.196778,-0.585605,-1.039104,-0.188842,0.002352,6
2019-08-16 12:36:49.744410714,-0.806783,-0.210348,-0.602078,-1.055492,-0.191713,-0.0018,6
2019-08-16 12:36:49.764410736,-0.793625,-0.188882,-0.585391,-1.033049,-0.174869,0.001171,6
2019-08-16 12:36:49.784410758,-0.798366,-0.197945,-0.602085,-1.036777,-0.197607,0.003171,6
2019-08-16 12:36:49.804410780,-0.801469,-0.20168,-0.585465,-1.038109,-0.191825,0.011524,6
2019-08-16 12:36:49.824410802,-0.816549,-0.200135,-0.601954,-1.04523,-0.212729,0.013284,6
2019-08-16 12:36:49.844410824,-0.809111,-0.195356,-0.585643,-1.02843,-0.194063,0.008899,6
2019-08-16 12:36:49.864410846,-0.80128,-0.210083,-0.615696,-1.035134,-0.211818,0.01563,6
2019-08-16 12:36:49.884410868,-0.793668,-0.191411,-0.587737,-1.040896,-0.19501,0.015887,6
2019-08-16 12:36:49.904410890,-0.799665,-0.191076,-0.600873,-1.037239,-0.197597,0.015395,6
2019-08-16 12:36:49.924410912,-0.807215,-0.182434,-0.586438,-1.031365,-0.179073,0.015343,6
2019-08-16 12:36:49.944410934,-0.817061,-0.196967,-0.601061,-1.049494,-0.204449,0.029017,6
2019-08-16 12:36:49.964410956,-0.803695,-0.200953,-0.586521,-1.021981,-0.176862,0.019048,6
2019-08-16 12:36:49.984410978,-0.810771,-0.206031,-0.600783,-1.039625,-0.200943,0.014073,6
2019-08-16 12:36:50.004411000,-0.811885,-0.199985,-0.587356,-1.031817,-0.196994,0.016768,6
2019-08-16 12:36:50.024411022,-0.813586,-0.206345,-0.596738,-1.037403,-0.209022,0.01461,6
2019-08-16 12:36:50.044411044,-0.811257,-0.199938,-0.567159,-1.024669,-0.200453,0.007381,6
2019-08-16 12:36:50.064411066,-0.81379,-0.205683,-0.59223,-1.038119,-0.227905,0.017316,6
2019-08-16 12:36:50.084411088,-0.811231,-0.2123,-0.58301,-1.023567,-0.210387,0.001823,6
2019-08-16 12:36:50.104411110,-0.813665,-0.223325,-0.583019,-1.042646,-0.226851,0.000834,6
2019-08-16 12:36:50.124411132,-0.811292,-0.214536,-0.572106,-1.029954,-0.210776,-0.004702,6
