timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2016-12-16 12:22:37.880,-0.952134,-0.004055,0.270478,-0.956589,-0.043652,-0.269157,6
2016-12-16 12:22:37.900,-0.943774,0.009339,0.278529,-0.968377,-0.041951,-0.239103,6
2016-12-16 12:22:37.920,-0.956083,0.02322,0.273847,-0.953875,-0.064836,-0.257132,6
2016-12-16 12:22:37.940,-0.950754,0.013007,0.277562,-0.956096,-0.057121,-0.234151,6
2016-12-16 12:22:37.960,-0.938735,0.0108,0.274538,-0.961681,-0.05792,-0.257784,6
2016-12-16 12:22:37.980,-0.927912,-0.012091,0.27662,-0.972088,-0.038194,-0.233042,6
2016-12-16 12:22:38.000,-0.948463,0.006264,0.286212,-0.961314,-0.067549,-0.264899,6
2016-12-16 12:22:38.020,-0.941937,0.008372,0.294763,-0.973034,-0.048422,-0.252785,6
2016-12-16 12:22:38.040,-0.945445,0.030877,0.289797,-0.955194,-0.046384,-0.271885,6
2016-12-16 12:22:38.060,-0.9378,0.024388,0.293898,-0.952725,-0.049677,-0.267413,6
2016-12-16 12:22:38.080,-0.928889,0.03682,0.290319,-0.956015,-0.064573,-0.271435,6
2016-12-16 12:22:38.100,-0.915312,0.011377,0.293386,-0.970723,-0.064372,-0.236683,6
2016-12-16 12:22:38.120,-0.920468,0.012955,0.291143,-0.954327,-0.075143,-0.254778,6
2016-12-16 12:22:38.140,-0.936284,0.001847,0.290379,-0.973007,-0.054163,-0.23724,6
2016-12-16 12:22:38.160,-0.946972,0.00908,0.27352,-0.962578,-0.05927,-0.269782,6
2016-12-16 12:22:38.180,-0.930347,-0.005125,0.277534,-0.979866,-0.043305,-0.254617,6
2016-12-16 12:22:38.200,-0.933946,0.008288,0.276539,-0.959233,-0.055776,-0.262313,6
2016-12-16 12:22:38.220,-0.940902,-0.0047,0.295524,-0.958439,-0.035729,-0.256668,6
2016-12-16 12:22:38.240,-0.952503,0.007818,0.288634,-0.960984,-0.05906,-0.29178,6
2016-12-16 12:22:38.260,-0.942731,0.002879,0.296022,-0.966501,-0.0577,-0.259536,6
2016-12-16 12:22:38.280,-0.934376,0.009624,0.278166,-0.942552,-0.088513,-0.2532,6
2016-12-16 12:22:38.300,-0.930964,-0.008478,0.284933,-0.964783,-0.053998,-0.244599,6
2016-12-16 12:22:38.320,-0.933951,-0.004844,0.274515,-0.978423,-0.052238,-0.267231,6
2016-12-16 12:22:38.340,-0.932995,-0.013848,0.279762,-0.979893,-0.0384,-0.23114,6
2016-12-16 12:22:38.360,-0.951888,-0.008656,0.284502,-0.960736,-0.051895,-0.264934,6
2016-12-16 12:22:38.380,-0.936352,-0.001018,0.289512,-0.966517,-0.053137,-0.251715,6
2016-12-16 12:22:38.400,-0.931856,0.004746,0.274712,-0.943637,-0.067716,-0.277671,6
2016-12-16 12:22:38.420,-0.941772,-0.001124,0.277023,-0.972931,-0.052734,-0.255804,6
2016-12-16 12:22:38.440,-0.950707,0.003076,0.274769,-0.960618,-0.073933,-0.269067,6
2016-12-16 12:22:38.460,-0.946902,-0.018245,0.276945,-0.95884,-0.067104,-0.254425,6
2016-12-16 12:22:38.480,-0.9422,-0.010308,0.274877,-0.945278,-0.056743,-0.264765,6
2016-12-16 12:22:38.500,-0.946739,-0.017624,0.276767,-0.971896,-0.038689,-0.243933,6
2016-12-16 12:22:38.520,-0.940943,-0.011438,0.275292,-0.961307,-0.05545,-0.263775,6
2016-12-16 12:22:38.540,-0.93504,-0.014097,0.276317,-0.972412,-0.050044,-0.242806,6
2016-12-16 12:22:38.560,-0.947057,-0.004476,0.284637,-0.96119,-0.051782,-0.259736,6
2016-12-16 12:22:38.580,-0.944859,-0.010602,0.297106,-0.972366,-0.039707,-0.256932,6
2016-12-16 12:22:38.600,-0.940386,0.009815,0.280103,-0.961276,-0.050281,-0.262732,6
2016-12-16 12:22:38.620,-0.936498,-0.006226,0.28402,-0.972266,-0.040149,-0.23603,6
2016-12-16 12:22:38.640,-0.938648,-0.008353,0.277859,-0.961384,-0.050221,-0.254868,6
2016-12-16 12:22:38.660,-0.939684,-0.01947,0.275066,-0.972148,-0.053931,-0.237033,6
2016-12-16 12:22:38.680,-0.945109,-0.0081,0.27947,-0.961518,-0.066469,-0.268839,6
2016-12-16 12:22:38.700,-0.943631,-0.020829,0.284647,-0.971999,-0.041346,-0.253616,6
2016-12-16 12:22:38.720,-0.9521,0.00158,0.292434,-0.961612,-0.050237,-0.270428,6
2016-12-16 12:22:38.740,-0.946035,-0.009817,0.283939,-0.958783,-0.038972,-0.238673,6
2016-12-16 12:22:38.760,-0.943567,-0.01364,0.275291,-0.958789,-0.05672,-0.258978,6
2016-12-16 12:22:38.780,-0.925709,-0.007406,0.294379,-0.973484,-0.052432,-0.256203,6
2016-12-16 12:22:38.800,-0.94761,0.006981,0.29776,-0.960468,-0.059741,-0.2553,6
2016-12-16 12:22:38.820,-0.937454,-0.002572,0.297918,-0.973082,-0.059224,-0.246262,6
2016-12-16 12:22:38.840,-0.93359,0.006407,0.305611,-0.960348,-0.062114,-0.252187,6
2016-12-16 12:22:38.860,-0.93128,-0.002584,0.293266,-0.973839,-0.050235,-0.239046,6
2016-12-16 12:22:38.880,-0.934738,0.006774,0.293643,-0.95556,-0.064255,-0.265919,6
2016-12-16 12:22:38.900,-0.930841,-0.003905,0.307474,-0.968265,-0.057276,-0.256192,6
2016-12-16 12:22:38.920,-0.934963,0.015471,0.300469,-0.963003,-0.063677,-0.267329,6
2016-12-16 12:22:38.940,-0.930707,0.01463,0.30585,-0.959109,-0.057589,-0.26926,6
2016-12-16 12:22:38.960,-0.935052,0.004501,0.302031,-0.94492,-0.063042,-0.280705,6
2016-12-16 12:22:38.980,-0.93064,-0.000781,0.297459,-0.962293,-0.0617,-0.260684,6
2016-12-16 12:22:39.000,-0.935109,0.004731,0.286936,-0.962517,-0.093744,-0.269075,6
2016-12-16 12:22:39.020,-0.930585,-0.000812,0.306592,-0.972458,-0.075878,-0.254224,6
2016-12-16 12:22:39.040,-0.935169,0.004633,0.297935,-0.956732,-0.077794,-0.269265,6
2016-12-16 12:22:39.060,-0.930515,-0.000534,0.299871,-0.959248,-0.073997,-0.253949,6
2016-12-16 12:22:39.080,-0.935256,0.004022,0.294192,-0.964297,-0.075056,-0.261366,6
2016-12-16 12:22:39.100,-0.930401,0.0012,0.292511,-0.962076,-0.05189,-0.242754,6
2016-12-16 12:22:39.120,-0.935415,-0.005003,0.292438,-0.964048,-0.050144,-0.251347,6
2016-12-16 12:22:39.140,-0.930164,-0.010635,0.293257,-0.969718,-0.064558,-0.240043,6
2016-12-16 12:22:39.160,-0.935808,0.008483,0.292049,-0.964198,-0.077976,-0.251403,6
2016-12-16 12:22:39.180,-0.929356,-0.003585,0.293498,-0.958421,-0.075081,-0.243278,6
2016-12-16 12:22:39.200,-0.937778,0.007279,0.291876,-0.958068,-0.072996,-0.270403,6
2016-12-16 12:22:39.220,-0.937648,-0.003541,0.293651,-0.972657,-0.069784,-0.250618,6
2016-12-16 12:22:39.240,-0.933402,0.008455,0.291684,-0.961455,-0.07562,-0.251551,6
2016-12-16 12:22:39.260,-0.931416,-0.011242,0.294056,-0.971981,-0.059438,-0.239843,6
2016-12-16 12:22:39.280,-0.934712,-0.010614,0.290697,-0.961636,-0.081207,-0.244139,6
2016-12-16 12:22:39.300,-0.930659,-0.01938,0.278198,-0.972024,-0.063864,-0.239476,6
2016-12-16 12:22:39.320,-0.935538,-0.000578,0.291489,-0.961409,-0.079632,-0.252184,6
2016-12-16 12:22:39.340,-0.928993,-0.007519,0.276529,-0.972505,-0.072316,-0.239512,6
2016-12-16 12:22:39.360,-0.943253,-0.01355,0.277505,-0.960358,-0.079648,-0.252209,6
2016-12-16 12:22:39.380,-0.947594,-0.015615,0.290574,-0.976208,-0.070291,-0.239437,6
2016-12-16 12:22:39.400,-0.95156,-0.011493,0.284495,-0.966619,-0.068566,-0.252409,6
2016-12-16 12:22:39.420,-0.937957,-0.017553,0.295084,-0.971194,-0.070599,-0.238724,6
2016-12-16 12:22:39.440,-0.93955,-0.003832,0.291636,-0.958846,-0.068796,-0.262363,6
2016-12-16 12:22:39.460,-0.950762,0.002048,0.292295,-0.965814,-0.056572,-0.258276,6
2016-12-16 12:22:39.480,-0.947287,0.002729,0.282768,-0.961595,-0.063347,-0.256562,6
2016-12-16 12:22:39.500,-0.94968,0.001112,0.297123,-0.956221,-0.065486,-0.238887,6
2016-12-16 12:22:39.520,-0.946225,0.002581,0.2879,-0.964948,-0.063271,-0.252468,6
2016-12-16 12:22:39.540,-0.940497,-0.014763,0.286076,-0.969022,-0.065584,-0.239176,6
2016-12-16 12:22:39.560,-0.950484,-0.014348,0.276096,-0.964302,-0.063035,-0.25323,6
2016-12-16 12:22:39.580,-0.946904,-0.007923,0.276791,-0.969453,-0.061104,-0.23007,6
2016-12-16 12:22:39.600,-0.949199,0.005547,0.273899,-0.964051,-0.069674,-0.233965,6
2016-12-16 12:22:39.620,-0.931614,-0.001154,0.283862,-0.969575,-0.056401,-0.225903,6
2016-12-16 12:22:39.640,-0.934034,0.004248,0.278428,-0.964077,-0.057158,-0.232612,6
2016-12-16 12:22:39.660,-0.946713,-0.000638,0.273709,-0.969047,-0.055855,-0.210634,6
2016-12-16 12:22:39.680,-0.933742,0.003903,0.283539,-0.97084,-0.064543,-0.230211,6
2016-12-16 12:22:39.700,-0.932963,-0.00033,0.278307,-0.971236,-0.056893,-0.212633,6
2016-12-16 12:22:39.720,-0.941995,0.003552,0.274897,-0.962298,-0.063972,-0.22083,6
2016-12-16 12:22:39.740,-0.94521,0.000183,0.275376,-0.977489,-0.057311,-0.225383,6
2016-12-16 12:22:39.760,-0.945847,0.002368,0.282694,-0.964584,-0.063598,-0.234768,6
2016-12-16 12:22:39.780,-0.935613,0.00684,0.29463,-0.969434,-0.05772,-0.225223,6
2016-12-16 12:22:39.800,-0.950636,0.006742,0.275512,-0.964033,-0.062969,-0.234607,6
2016-12-16 12:22:39.820,-0.939539,-0.001981,0.286833,-0.969578,-0.059086,-0.225638,6
2016-12-16 12:22:39.840,-0.932111,0.00507,0.285716,-0.964048,-0.078974,-0.233652,6
2016-12-16 12:22:39.860,-0.932048,0.014039,0.287947,-0.969474,-0.072973,-0.228328,6
2016-12-16 12:22:39.880,-0.933519,0.005436,0.285661,-0.96424,-0.078792,-0.241508,6
2016-12-16 12:22:39.900,-0.931553,-0.001222,0.283594,-0.969152,-0.073113,-0.224525,6
2016-12-16 12:22:39.920,-0.933724,0.004241,0.284382,-0.964826,-0.079105,-0.227597,6
2016-12-16 12:22:39.940,-0.931524,-0.000568,0.282223,-0.967641,-0.067112,-0.206314,6
2016-12-16 12:22:39.960,-0.949084,0.003718,0.280524,-0.972962,-0.074294,-0.221475,6
2016-12-16 12:22:39.980,-0.946879,0.000143,0.28102,-0.984746,-0.06206,-0.20758,6
2016-12-16 12:22:40.000,-0.935192,0.002272,0.27195,-0.963541,-0.069142,-0.220955,6
2016-12-16 12:22:40.020,-0.929646,-0.008199,0.280171,-0.96866,-0.057377,-0.207849,6
2016-12-16 12:22:40.040,-0.940814,0.005337,0.281673,-0.971637,-0.061894,-0.22082,6
2016-12-16 12:22:40.060,-0.934593,-0.000845,0.276151,-0.986401,-0.066395,-0.207887,6
2016-12-16 12:22:40.080,-0.947021,0.003186,0.27505,-0.978827,-0.079592,-0.220873,6
2016-12-16 12:22:40.100,-0.948577,-0.009325,0.276356,-0.977855,-0.057026,-0.207721,6
2016-12-16 12:22:40.120,-0.94834,0.007285,0.264767,-0.960849,-0.063761,-0.221227,6
2016-12-16 12:22:40.140,-0.94797,-0.008152,0.271056,-0.971737,-0.057575,-0.206916,6
2016-12-16 12:22:40.160,-0.948588,0.001325,0.275112,-0.96234,-0.063239,-0.223242,6
2016-12-16 12:22:40.180,-0.94789,0.000813,0.277261,-0.970421,-0.058247,-0.214596,6
2016-12-16 12:22:40.200,-0.948521,0.002934,0.274344,-0.968759,-0.061807,-0.224337,6
2016-12-16 12:22:40.220,-0.948211,0.000517,0.277504,-0.97431,-0.065482,-0.219333,6
