timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2015-11-23 14:27:46.360865140,-1.030055,0.065451,-0.047628,-0.984576,-0.062258,-0.281505,6
2015-11-23 14:27:46.380865145,-0.994309,0.075233,-0.047892,-0.926504,-0.0637,-0.316336,6
2015-11-23 14:27:46.400865150,-0.998048,0.071794,-0.063413,-0.945887,-0.031934,-0.287709,6
2015-11-23 14:27:46.420865155,-0.98547,0.089108,-0.047642,-0.912235,-0.043813,-0.293362,6
2015-11-23 14:27:46.440865160,-0.993695,0.071483,-0.072255,-0.968721,-0.03633,-0.269977,6
2015-11-23 14:27:46.460865165,-0.999361,0.084933,-0.058488,-0.943136,-0.07017,-0.263249,6
2015-11-23 14:27:46.480865170,-1.005592,0.070654,-0.071442,-0.960765,-0.055388,-0.237335,6
2015-11-23 14:27:46.500865175,-0.982937,0.077343,-0.067701,-0.93044,-0.066208,-0.245706,6
2015-11-23 14:27:46.520865180,-0.995848,0.072495,-0.081812,-0.962901,-0.051036,-0.225517,6
2015-11-23 14:27:46.540865185,-0.983613,0.090124,-0.080442,-0.951735,-0.04866,-0.247803,6
2015-11-23 14:27:46.560865190,-1.005152,0.085537,-0.10063,-0.983452,-0.041153,-0.24261,6
2015-11-23 14:27:46.580865195,-0.998594,0.086379,-0.099188,-0.946353,-0.066173,-0.234046,6
2015-11-23 14:27:46.600865200,-1.005626,0.081799,-0.109158,-0.958443,-0.06402,-0.217106,6
2015-11-23 14:27:46.620865205,-0.985025,0.092839,-0.111102,-0.93339,-0.053464,-0.22757,6
2015-11-23 14:27:46.640865210,-0.996099,0.084603,-0.117461,-0.958112,-0.040816,-0.224776,6
2015-11-23 14:27:46.660865215,-0.99173,0.082642,-0.10167,-0.955083,-0.052649,-0.219734,6
2015-11-23 14:27:46.680865220,-0.99558,0.070515,-0.121147,-0.99,-0.039788,-0.213471,6
2015-11-23 14:27:46.700865225,-0.995954,0.081524,-0.11705,-0.969451,-0.049112,-0.210223,6
2015-11-23 14:27:46.720865230,-1.004071,0.069625,-0.135058,-0.977778,-0.040528,-0.188492,6
2015-11-23 14:27:46.740865235,-0.99278,0.079846,-0.129753,-0.938602,-0.048401,-0.210041,6
2015-11-23 14:27:46.760865240,-0.991454,0.077275,-0.141324,-0.956723,-0.04366,-0.244276,6
2015-11-23 14:27:46.780865245,-0.987414,0.092156,-0.138012,-0.943889,-0.077051,-0.243598,6
2015-11-23 14:27:46.800865250,-0.992309,0.069767,-0.151888,-0.941381,-0.072202,-0.208853,6
2015-11-23 14:27:46.820865255,-0.987082,0.078321,-0.137445,-0.920707,-0.078426,-0.228806,6
2015-11-23 14:27:46.840865260,-0.992374,0.067164,-0.141041,-0.951924,-0.055621,-0.231451,6
2015-11-23 14:27:46.860865265,-0.988265,0.074466,-0.127037,-0.957014,-0.065595,-0.223535,6
2015-11-23 14:27:46.880865270,-1.005747,0.060943,-0.133053,-0.982344,-0.046549,-0.199014,6
2015-11-23 14:27:46.900865275,-1.002844,0.077797,-0.122264,-0.969987,-0.048376,-0.209937,6
2015-11-23 14:27:46.920865280,-1.009074,0.066782,-0.130981,-0.977025,-0.031704,-0.20871,6
2015-11-23 14:27:46.940865285,-0.991451,0.076912,-0.128127,-0.969578,-0.033282,-0.20407,6
2015-11-23 14:27:46.960865290,-0.991108,0.071141,-0.132128,-0.977297,-0.042116,-0.194723,6
2015-11-23 14:27:46.980865295,-0.989697,0.085569,-0.132368,-0.952943,-0.036148,-0.193691,6
2015-11-23 14:27:47.000865300,-1.001283,0.073538,-0.138569,-0.976808,-0.027847,-0.203939,6
2015-11-23 14:27:47.020865305,-0.987959,0.073165,-0.133504,-0.969616,-0.047305,-0.209361,6
2015-11-23 14:27:47.040865310,-0.994008,0.067142,-0.14521,-0.97193,-0.034427,-0.193536,6
2015-11-23 14:27:47.060865315,-0.997385,0.065349,-0.144437,-0.958648,-0.056587,-0.217178,6
2015-11-23 14:27:47.080865320,-0.993341,0.071755,-0.155979,-0.99521,-0.077553,-0.244073,6
2015-11-23 14:27:47.100865325,-0.994072,0.074844,-0.15537,-0.995204,-0.022386,-0.167538,6
2015-11-23 14:27:47.120865330,-0.990453,0.080399,-0.157102,-0.970314,0.017473,-0.131419,6
2015-11-23 14:27:47.140865335,-0.975878,0.09719,-0.172288,-0.93513,0.029992,-0.163838,6
2015-11-23 14:27:47.160865340,-0.979571,0.092265,-0.19428,-0.912396,0.002289,-0.192741,6
2015-11-23 14:27:47.180865345,-0.999025,0.086386,-0.192385,-0.908471,-0.113095,-0.231721,6
2015-11-23 14:27:47.200865350,-1.009163,0.064657,-0.18274,-0.978394,-0.074024,-0.180124,6
2015-11-23 14:27:47.220865355,-0.993044,0.073568,-0.155684,-0.969573,-0.019437,-0.195017,6
2015-11-23 14:27:47.240865360,-0.990927,0.071845,-0.158582,-0.982172,-0.01014,-0.182808,6
2015-11-23 14:27:47.260865365,-0.985757,0.074708,-0.141578,-0.969434,-0.059367,-0.191372,6
2015-11-23 14:27:47.280865370,-0.981424,0.072353,-0.15413,-0.982765,-0.042491,-0.149009,6
2015-11-23 14:27:47.300865375,-0.987869,0.071997,-0.159481,-0.961531,-0.034497,-0.17617,6
2015-11-23 14:27:47.320865380,-0.986338,0.082062,-0.172611,-0.959272,-0.028071,-0.192524,6
