timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2015-11-03 18:26:53.753574596,-0.97853,0.001359,0.171098,-0.952146,0.085844,-0.049258,6
2015-11-03 18:26:53.773574582,-0.991457,-0.00403,0.19603,-1.016104,0.103774,-0.052732,6
2015-11-03 18:26:53.793574568,-0.957426,0.008984,0.204835,-0.970212,0.1141,-0.029678,6
2015-11-03 18:26:53.813574554,-0.981156,0.000906,0.226981,-1.023753,0.107921,-0.054753,6
2015-11-03 18:26:53.833574540,-0.949829,-0.008982,0.219829,-0.966992,0.066865,-0.045047,6
2015-11-03 18:26:53.853574526,-0.971928,-0.014026,0.217312,-0.994923,0.057432,-0.076453,6
2015-11-03 18:26:53.873574512,-0.958321,-0.007199,0.209808,-0.977759,0.081709,-0.024503,6
2015-11-03 18:26:53.893574498,-0.988285,-0.02718,0.214144,-1.028767,0.173441,-0.110903,6
2015-11-03 18:26:53.913574484,-0.97151,-0.004966,0.208842,-0.963081,0.140236,-0.106245,6
2015-11-03 18:26:53.933574470,-0.997237,-0.015487,0.214804,-1.018728,0.111891,-0.105571,6
2015-11-03 18:26:53.953574456,-0.966148,-0.017311,0.194385,-0.95498,0.103179,-0.073326,6
2015-11-03 18:26:53.973574442,-0.991916,-0.017163,0.206491,-1.011308,0.143635,-0.0825,6
2015-11-03 18:26:53.993574428,-0.96756,-0.007537,0.211594,-0.974632,0.159383,-0.067654,6
2015-11-03 18:26:54.013574414,-0.991078,-0.009582,0.212112,-1.019061,0.129235,-0.083211,6
2015-11-03 18:26:54.033574400,-0.968177,-0.004032,0.214395,-0.972017,0.122359,-0.069909,6
2015-11-03 18:26:54.053574386,-0.99059,-0.010203,0.217989,-1.007017,0.106016,-0.111551,6
2015-11-03 18:26:54.073574372,-0.968559,-0.006,0.212768,-0.959188,0.067786,-0.100297,6
2015-11-03 18:26:54.093574358,-0.990331,-0.003931,0.228483,-1.004312,0.072075,-0.124721,6
2015-11-03 18:26:54.113574344,-0.96861,-0.007171,0.231002,-0.979285,0.084985,-0.099503,6
2015-11-03 18:26:54.133574330,-0.990852,-0.004243,0.246057,-1.019103,0.103182,-0.094777,6
2015-11-03 18:26:54.153574316,-0.962649,0.010873,0.245748,-0.976549,0.092175,-0.082913,6
2015-11-03 18:26:54.173574302,-0.971942,0.004949,0.255748,-1.006548,0.099934,-0.106902,6
2015-11-03 18:26:54.193574288,-0.955328,0.006995,0.258683,-0.966679,0.103088,-0.096763,6
2015-11-03 18:26:54.213574274,-0.96852,-0.001309,0.274569,-1.005421,0.103777,-0.124775,6
2015-11-03 18:26:54.233574260,-0.955322,0.005481,0.277682,-0.967304,0.101473,-0.126787,6
2015-11-03 18:26:54.253574246,-0.972381,-0.001255,0.284954,-1.005229,0.091787,-0.159083,6
2015-11-03 18:26:54.273574232,-0.955545,0.001099,0.28339,-0.955334,0.074606,-0.168114,6
2015-11-03 18:26:54.293574218,-0.970841,-3.5e-05,0.29476,-0.983975,0.061104,-0.20493,6
2015-11-03 18:26:54.313574204,-0.947038,0.004729,0.288634,-0.934325,0.045549,-0.232179,6
2015-11-03 18:26:54.333574190,-0.951723,0.013594,0.299124,-0.945459,0.032418,-0.253352,6
2015-11-03 18:26:54.353574176,-0.92782,0.03445,0.30968,-0.912111,0.057211,-0.244152,6
2015-11-03 18:26:54.373574162,-0.928028,0.04427,0.312794,-0.977179,0.092647,-0.200797,6
2015-11-03 18:26:54.393574148,-0.92083,0.052364,0.324355,-1.018768,0.149833,-0.135756,6
2015-11-03 18:26:54.413574134,-0.949806,0.02792,0.355093,-1.107494,0.169015,-0.058078,6
2015-11-03 18:26:54.433574120,-0.92014,0.019925,0.372317,-1.060117,0.097243,-0.018937,6
2015-11-03 18:26:54.453574106,-0.914548,0.019273,0.374499,-1.016602,0.036657,-0.054369,6
2015-11-03 18:26:54.473574092,-0.884612,0.052162,0.371409,-0.983288,0.097254,-0.164458,6
2015-11-03 18:26:54.493574078,-0.887488,0.039694,0.344644,-1.027377,0.137427,-0.270728,6
2015-11-03 18:26:54.513574064,-0.888278,0.015572,0.290271,-0.951495,0.098115,-0.175703,6
2015-11-03 18:26:54.533574050,-0.939001,0.018822,0.279254,-0.959785,0.071705,-0.216538,6
2015-11-03 18:26:54.553574036,-0.94924,0.017913,0.251855,-0.932515,0.071596,-0.220532,6
2015-11-03 18:26:54.573574022,-0.992457,0.017968,0.253733,-0.997963,0.109425,-0.282866,6
2015-11-03 18:26:54.593574008,-0.972949,0.022361,0.244073,-0.956914,0.119929,-0.288671,6
2015-11-03 18:26:54.613573994,-0.97911,0.013387,0.245755,-0.962328,0.085588,-0.267985,6
2015-11-03 18:26:54.633573980,-0.94779,0.005139,0.236697,-0.927931,0.044353,-0.26195,6
2015-11-03 18:26:54.653573966,-0.965703,0.003332,0.228287,-0.984962,0.054832,-0.270824,6
2015-11-03 18:26:54.673573952,-0.973162,0.010508,0.223681,-0.967538,0.076483,-0.259478,6
2015-11-03 18:26:54.693573938,-1.006395,0.014919,0.208883,-0.995442,0.089026,-0.281607,6
2015-11-03 18:26:54.713573924,-1.006864,0.02201,0.191802,-0.952441,0.076819,-0.293003,6
2015-11-03 18:26:54.733573910,-1.010105,0.019733,0.18438,-0.981156,0.050566,-0.295993,6
2015-11-03 18:26:54.753573896,-0.98556,0.014779,0.178597,-0.942488,0.050873,-0.274127,6
2015-11-03 18:26:54.773573882,-0.98554,0.016129,0.181099,-0.968104,0.057377,-0.286068,6
2015-11-03 18:26:54.793573868,-0.974484,0.019413,0.176746,-0.931844,0.07067,-0.254417,6
2015-11-03 18:26:54.813573854,-0.9906,0.016872,0.171649,-0.973374,0.093048,-0.256737,6
2015-11-03 18:26:54.833573840,-0.975235,0.019315,0.175067,-0.970107,0.109082,-0.231738,6
2015-11-03 18:26:54.853573826,-0.98886,0.009495,0.167792,-0.993379,0.107293,-0.22052,6
2015-11-03 18:26:54.873573812,-0.987897,0.003619,0.159466,-0.967534,0.089848,-0.222669,6
2015-11-03 18:26:54.893573798,-1.001614,0.003759,0.155604,-0.973611,0.057232,-0.254721,6
2015-11-03 18:26:54.913573784,-0.984158,0.016061,0.162199,-0.948002,0.043215,-0.248784,6
2015-11-03 18:26:54.933573770,-0.988867,0.014763,0.164148,-0.981824,0.0608,-0.252073,6
2015-11-03 18:26:54.953573756,-0.985586,0.015603,0.17417,-0.968973,0.08406,-0.24675,6
2015-11-03 18:26:54.973573742,-0.989238,0.017206,0.182234,-0.993781,0.078796,-0.227233,6
2015-11-03 18:26:54.993573728,-0.973437,0.018789,0.177541,-0.969023,0.058297,-0.21413,6
2015-11-03 18:26:55.013573714,-0.97491,0.017787,0.195976,-0.994773,0.058585,-0.221412,6
2015-11-03 18:26:55.033573700,-0.960227,0.016413,0.18861,-0.973324,0.070197,-0.199233,6
2015-11-03 18:26:55.053573686,-0.982105,0.00711,0.192246,-0.991544,0.073402,-0.211444,6
2015-11-03 18:26:55.073573672,-0.971972,0.018547,0.179836,-0.971744,0.071202,-0.220902,6
2015-11-03 18:26:55.093573658,-0.985652,0.018062,0.180525,-0.982461,0.077551,-0.230818,6
2015-11-03 18:26:55.113573644,-0.976822,0.012817,0.177883,-0.953716,0.066791,-0.235339,6
2015-11-03 18:26:55.133573630,-1.000564,0.009345,0.176452,-0.977384,0.052972,-0.25162,6
2015-11-03 18:26:55.153573616,-0.981569,0.016136,0.180255,-0.950073,0.049943,-0.246262,6
2015-11-03 18:26:55.173573602,-0.990104,0.007553,0.179266,-0.983073,0.070421,-0.243394,6
2015-11-03 18:26:55.193573588,-0.975105,0.021403,0.193782,-0.96911,0.087967,-0.238346,6
2015-11-03 18:26:55.213573574,-0.989151,0.014828,0.212505,-0.993187,0.081342,-0.221065,6
2015-11-03 18:26:55.233573560,-0.969588,0.02314,0.212039,-0.969545,0.071525,-0.214761,6
2015-11-03 18:26:55.253573546,-0.969444,0.018193,0.226469,-0.995001,0.086182,-0.2003,6
2015-11-03 18:26:55.273573532,-0.958145,0.019161,0.226204,-0.98616,0.086447,-0.191996,6
2015-11-03 18:26:55.293573518,-0.969749,0.016712,0.23183,-1.007761,0.09651,-0.198899,6
2015-11-03 18:26:55.313573504,-0.957568,0.019532,0.233915,-0.985271,0.108625,-0.177404,6
2015-11-03 18:26:55.333573490,-0.973517,0.016508,0.22637,-1.015262,0.123874,-0.171421,6
2015-11-03 18:26:55.353573476,-0.97616,0.019799,0.228819,-0.993434,0.133401,-0.147455,6
2015-11-03 18:26:55.373573462,-0.977952,0.020585,0.223258,-0.987646,0.113235,-0.174222,6
2015-11-03 18:26:55.393573448,-0.956291,0.014407,0.212756,-0.945972,0.070989,-0.164955,6
2015-11-03 18:26:55.413573434,-0.972893,0.009521,0.205528,-0.95735,0.052896,-0.175429,6
2015-11-03 18:26:55.433573420,-0.97282,0.019262,0.198581,-0.927234,0.04255,-0.214099,6
2015-11-03 18:26:55.453573406,-0.994137,0.014204,0.200742,-0.96082,0.040403,-0.213301,6
2015-11-03 18:26:55.473573392,-0.989704,0.014334,0.218306,-0.956085,0.062763,-0.198047,6
2015-11-03 18:26:55.493573378,-0.985448,0.015495,0.222866,-1.003356,0.107254,-0.178417,6
2015-11-03 18:26:55.513573364,-0.964272,0.019713,0.227656,-0.979868,0.111781,-0.161104,6
2015-11-03 18:26:55.533573350,-0.971248,0.01657,0.235902,-0.999966,0.08321,-0.144006,6
2015-11-03 18:26:55.553573336,-0.959855,0.019524,0.240957,-0.988587,0.077781,-0.11476,6
2015-11-03 18:26:55.573573322,-0.964082,0.016604,0.245408,-1.005484,0.105368,-0.130634,6
2015-11-03 18:26:55.593573308,-0.959619,0.019566,0.240847,-0.988161,0.12872,-0.141951,6
2015-11-03 18:26:55.613573294,-0.967987,0.016474,0.237258,-0.99027,0.135452,-0.158309,6
2015-11-03 18:26:55.633573280,-0.963052,0.01993,0.24335,-0.965398,0.092346,-0.179358,6
2015-11-03 18:26:55.653573266,-0.973989,0.01316,0.244092,-0.974287,0.080017,-0.17222,6
2015-11-03 18:26:55.673573252,-0.957168,0.015476,0.243111,-0.962623,0.086492,-0.180873,6
2015-11-03 18:26:55.693573238,-0.97493,0.013296,0.244306,-0.984693,0.098493,-0.189734,6
2015-11-03 18:26:55.713573224,-0.962931,0.009353,0.242665,-0.972876,0.104402,-0.183007,6
2015-11-03 18:26:55.733573210,-0.975432,0.00714,0.238351,-0.990283,0.102108,-0.199476,6
2015-11-03 18:26:55.753573196,-0.969889,0.005646,0.234158,-0.972564,0.103825,-0.200214,6
2015-11-03 18:26:55.773573182,-0.978368,0.002368,0.237626,-0.990316,0.102221,-0.197142,6
2015-11-03 18:26:55.793573168,-0.959791,0.005053,0.228784,-0.972531,0.103839,-0.201351,6
2015-11-03 18:26:55.813573154,-0.972195,0.001335,0.235489,-0.97934,0.094409,-0.212855,6
2015-11-03 18:26:55.833573140,-0.960253,0.002943,0.232245,-0.971151,0.099293,-0.211646,6
2015-11-03 18:26:55.853573126,-0.981007,0.014602,0.234546,-0.984446,0.092351,-0.213293,6
2015-11-03 18:26:55.873573112,-0.973447,0.019891,0.230312,-0.959044,0.086427,-0.214646,6
2015-11-03 18:26:55.893573098,-0.981114,0.016342,0.234033,-0.98598,0.088189,-0.231217,6
2015-11-03 18:26:55.913573084,-0.97009,0.015254,0.231565,-0.967114,0.087382,-0.232917,6
2015-11-03 18:26:55.933573070,-0.964572,0.012271,0.229094,-0.980604,0.074457,-0.238964,6
2015-11-03 18:26:55.953573056,-0.966838,0.009544,0.234006,-0.961688,0.071829,-0.234,6
2015-11-03 18:26:55.973573042,-0.984824,0.00909,0.237214,-0.987288,0.071073,-0.23182,6
2015-11-03 18:26:55.993573028,-0.969371,0.003502,0.227606,-0.962045,0.060491,-0.228338,6
2015-11-03 18:26:56.013573014,-0.968311,0.004733,0.235075,-0.976722,0.059332,-0.229594,6
2015-11-03 18:26:56.033573000,-0.959265,0.015092,0.233642,-0.962501,0.069766,-0.235165,6
2015-11-03 18:26:56.053572986,-0.970689,0.01819,0.23521,-0.98124,0.086018,-0.234865,6
2015-11-03 18:26:56.073572972,-0.976081,0.018289,0.236246,-0.969435,0.091887,-0.243743,6
2015-11-03 18:26:56.093572958,-0.983532,0.017771,0.228325,-0.990972,0.097172,-0.248382,6
2015-11-03 18:26:56.113572944,-0.972211,0.018304,0.22751,-0.967006,0.082519,-0.243023,6
2015-11-03 18:26:56.133572930,-0.970593,0.018075,0.228102,-0.985334,0.074795,-0.250079,6
2015-11-03 18:26:56.153572916,-0.964331,0.016868,0.226558,-0.959041,0.063154,-0.242929,6
2015-11-03 18:26:56.173572902,-0.978283,0.0139,0.222909,-0.973688,0.061778,-0.249299,6
2015-11-03 18:26:56.193572888,-0.964952,0.01978,0.232975,-0.958313,0.070101,-0.255751,6
2015-11-03 18:26:56.213572874,-0.970198,0.016721,0.23337,-0.973862,0.073269,-0.269317,6
2015-11-03 18:26:56.233572860,-0.975858,0.019265,0.234765,-0.958243,0.071668,-0.258038,6
2015-11-03 18:26:56.253572846,-0.97947,0.016945,0.232795,-0.973869,0.071264,-0.260889,6
2015-11-03 18:26:56.273572832,-0.963497,0.019139,0.236397,-0.962127,0.054439,-0.250255,6
2015-11-03 18:26:56.293572818,-0.976406,0.017025,0.231308,-0.974132,0.066976,-0.256435,6
2015-11-03 18:26:56.313572804,-0.971546,0.019084,0.227261,-0.968314,0.073083,-0.258727,6
2015-11-03 18:26:56.333572790,-0.97226,0.017066,0.233138,-0.978735,0.071122,-0.254094,6
2015-11-03 18:26:56.353572776,-0.975934,0.019052,0.228998,-0.963495,0.067674,-0.26454,6
2015-11-03 18:26:56.373572762,-0.973659,0.017091,0.231882,-0.973953,0.070994,-0.264552,6
2015-11-03 18:26:56.393572748,-0.968028,0.019032,0.235511,-0.962802,0.060553,-0.262219,6
2015-11-03 18:26:56.413572734,-0.976245,0.017107,0.240054,-0.971977,0.060911,-0.254199,6
2015-11-03 18:26:56.433572720,-0.966274,0.019018,0.235913,-0.959909,0.066151,-0.261515,6
2015-11-03 18:26:56.453572706,-0.979401,0.017119,0.230082,-0.971972,0.063686,-0.267127,6
2015-11-03 18:26:56.473572692,-0.976788,0.019009,0.229188,-0.962734,0.055323,-0.265092,6
2015-11-03 18:26:56.493572678,-0.970005,0.017127,0.231433,-0.974004,0.053642,-0.266401,6
2015-11-03 18:26:56.513572664,-0.96836,0.019002,0.225465,-0.961058,0.056409,-0.265568,6
2015-11-03 18:26:56.533572650,-0.972277,0.017132,0.23028,-0.975868,0.060729,-0.265755,6
2015-11-03 18:26:56.553572636,-0.974627,0.018999,0.218842,-0.957535,0.057246,-0.269284,6
2015-11-03 18:26:56.573572622,-0.984004,0.017133,0.2268,-0.974349,0.057172,-0.267284,6
2015-11-03 18:26:56.593572608,-0.9732,0.019,0.224316,-0.957746,0.056129,-0.265148,6
2015-11-03 18:26:56.613572594,-0.980435,0.017128,0.22507,-0.978507,0.071254,-0.262234,6
2015-11-03 18:26:56.633572580,-0.977164,0.019011,0.21877,-0.957066,0.063882,-0.254685,6
2015-11-03 18:26:56.653572566,-0.982065,0.017107,0.223267,-0.978718,0.064586,-0.258502,6
2015-11-03 18:26:56.673572552,-0.976909,0.019054,0.22296,-0.97141,0.068781,-0.262317,6
2015-11-03 18:26:56.693572538,-0.98181,0.017009,0.215536,-0.972108,0.056803,-0.261242,6
2015-11-03 18:26:56.713572524,-0.972831,0.019343,0.220056,-0.959411,0.07028,-0.26311,6
2015-11-03 18:26:56.733572510,-0.980802,0.015211,0.217655,-0.973221,0.061124,-0.267981,6
2015-11-03 18:26:56.753572496,-0.972243,0.013796,0.212239,-0.957845,0.072193,-0.256011,6
2015-11-03 18:26:56.773572482,-0.980612,0.015514,0.212646,-0.971086,0.064536,-0.253204,6
2015-11-03 18:26:56.793572468,-0.97304,0.019331,0.208854,-0.97096,0.071239,-0.253252,6
2015-11-03 18:26:56.813572454,-0.981096,0.017021,0.209179,-0.975828,0.072587,-0.251263,6
2015-11-03 18:26:56.833572440,-0.977061,0.019027,0.212237,-0.959527,0.072098,-0.253636,6
2015-11-03 18:26:56.853572426,-0.98215,0.017156,0.210995,-0.972447,0.072452,-0.249971,6
2015-11-03 18:26:56.873572412,-0.976732,0.018928,0.200391,-0.959694,0.071821,-0.249879,6
2015-11-03 18:26:56.893572398,-0.982307,0.017264,0.202252,-0.972449,0.075558,-0.25015,6
2015-11-03 18:26:56.913572384,-0.976643,0.018763,0.19809,-0.959618,0.073817,-0.249844,6
2015-11-03 18:26:56.933572370,-0.982364,0.017617,0.197632,-0.976454,0.068592,-0.250181,6
2015-11-03 18:26:56.953572356,-0.976605,0.017283,0.202461,-0.959559,0.058047,-0.249655,6
2015-11-03 18:26:56.973572342,-0.982391,0.012638,0.196416,-0.9761,0.06163,-0.252568,6
2015-11-03 18:26:56.993572328,-0.976584,0.013961,0.209294,-0.96383,0.07216,-0.257238,6
2015-11-03 18:26:57.013572314,-0.982408,0.014636,0.2081,-0.972994,0.072862,-0.258609,6
2015-11-03 18:26:57.033572300,-0.976567,0.016289,0.212617,-0.959159,0.076689,-0.263845,6
2015-11-03 18:26:57.053572286,-0.982445,0.014397,0.211128,-0.973603,0.070033,-0.255546,6
2015-11-03 18:26:57.073572272,-0.976333,0.00347,0.212033,-0.963323,0.074816,-0.264787,6
2015-11-03 18:26:57.093572258,-0.976588,0.000914,0.211418,-0.971414,0.06534,-0.256335,6
2015-11-03 18:26:57.113572244,-0.973676,0.003933,0.211839,-0.960384,0.069141,-0.251567,6
2015-11-03 18:26:57.133572230,-0.983257,0.011097,0.211577,-0.971848,0.073002,-0.260125,6
2015-11-03 18:26:57.153572216,-0.975926,0.020427,0.211676,-0.960243,0.072261,-0.249742,6
2015-11-03 18:26:57.173572202,-0.983069,0.011553,0.211825,-0.971892,0.076391,-0.255316,6
