timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2016-10-31 08:52:19.390259490,-0.878781,-0.00789,0.254358,-0.873992,-0.003901,-0.30611,6
2016-10-31 08:52:19.410259472,-1.029066,-0.025864,0.25087,-0.871825,-0.028884,-0.145749,6
2016-10-31 08:52:19.430259454,-0.933844,-0.046413,0.296227,-0.875199,-0.257367,-0.135832,6
2016-10-31 08:52:19.450259436,-1.032856,-0.025802,0.248374,-1.047763,-0.029625,-0.054752,6
2016-10-31 08:52:19.470259418,-0.881135,-0.035719,0.30805,-0.984066,0.006624,-0.224138,6
2016-10-31 08:52:19.490259400,-1.003894,-0.026217,0.279536,-0.984257,0.174225,-0.161805,6
2016-10-31 08:52:19.510259382,-0.912857,-0.041179,0.314275,-0.87736,0.003293,-0.197527,6
2016-10-31 08:52:19.530259364,-0.993944,-0.0411,0.279787,-0.957892,0.024944,-0.121187,6
2016-10-31 08:52:19.550259346,-0.897877,-0.023416,0.313497,-0.96336,-0.101554,-0.222654,6
2016-10-31 08:52:19.570259328,-0.99656,-0.028362,0.295074,-1.055721,0.016901,-0.111355,6
2016-10-31 08:52:19.590259310,-0.887736,-0.047438,0.329554,-0.97529,-0.136529,-0.161486,6
2016-10-31 08:52:19.610259292,-0.929896,-0.047059,0.272938,-1.036803,-0.093319,-0.114493,6
2016-10-31 08:52:19.630259274,-0.852717,-0.061213,0.279426,-0.931828,-0.260038,-0.208834,6
2016-10-31 08:52:19.650259256,-0.97248,-0.048317,0.244152,-0.978485,-0.017141,-0.084158,6
2016-10-31 08:52:19.670259238,-0.961078,-0.054479,0.259713,-0.95888,-0.169486,-0.189344,6
2016-10-31 08:52:19.690259220,-1.065025,-0.044261,0.24252,-0.99778,-0.020647,-0.220303,6
2016-10-31 08:52:19.710259202,-1.005511,-0.035426,0.266683,-0.942107,0.137034,-0.153877,6
2016-10-31 08:52:19.730259184,-1.045544,-0.008867,0.236792,-0.932903,0.087505,-0.219676,6
2016-10-31 08:52:19.750259166,-0.963191,-0.032511,0.261908,-0.954293,0.119213,-0.27921,6
2016-10-31 08:52:19.770259148,-0.999792,-0.028343,0.250618,-0.989658,0.1043,-0.230453,6
2016-10-31 08:52:19.790259130,-0.941143,-0.046437,0.278544,-0.958674,-0.032745,-0.22405,6
2016-10-31 08:52:19.810259112,-1.007933,-0.037087,0.253502,-0.960119,-0.103987,-0.192019,6
2016-10-31 08:52:19.830259094,-0.924022,-0.037218,0.277283,-0.941326,-0.179413,-0.21517,6
