timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2015-11-11 19:06:42.700,-0.969474,0.086813,0.097636,-1.026423,-0.101962,-0.068469,6
2015-11-11 19:06:42.720,-1.004288,0.07446,0.104557,-0.958876,-0.088284,-0.071829,6
2015-11-11 19:06:42.740,-0.985583,0.058805,0.114252,-1.030845,-0.011584,-0.121694,6
2015-11-11 19:06:42.760,-0.994112,0.059443,0.126084,-0.977849,0.015083,-0.136782,6
2015-11-11 19:06:42.780,-0.977166,0.064308,0.132496,-1.03413,0.026908,-0.145665,6
2015-11-11 19:06:42.800,-0.997823,0.063752,0.139124,-0.964553,-0.024754,-0.133609,6
2015-11-11 19:06:42.820,-0.994544,0.049006,0.135817,-1.015305,-0.031648,-0.134768,6
2015-11-11 19:06:42.840,-1.013851,0.030926,0.121201,-0.966348,-0.054347,-0.140037,6
2015-11-11 19:06:42.860,-0.997951,0.039955,0.117668,-1.005161,-0.056961,-0.160905,6
2015-11-11 19:06:42.880,-1.026155,0.040165,0.118662,-0.959163,-0.060591,-0.167347,6
2015-11-11 19:06:42.900,-1.000235,0.068528,0.14163,-1.007491,-0.007506,-0.159523,6
2015-11-11 19:06:42.920,-1.001274,0.058098,0.114421,-0.950424,0.006006,-0.162422,6
2015-11-11 19:06:42.940,-0.999147,0.043105,0.103212,-1.015729,-0.011577,-0.157289,6
2015-11-11 19:06:42.960,-1.002236,0.048328,0.139969,-0.968436,-0.026374,-0.157862,6
2015-11-11 19:06:42.980,-0.955604,0.044388,0.158733,-1.015462,-0.016624,-0.166133,6
2015-11-11 19:06:43.000,-0.958165,0.049829,0.205366,-0.969203,-0.054404,-0.147934,6
2015-11-11 19:06:43.020,-0.893976,0.078132,0.218269,-1.017165,-0.043239,-0.141409,6
2015-11-11 19:06:43.040,-0.925802,0.075656,0.198159,-0.995094,-0.048477,-0.143658,6
2015-11-11 19:06:43.060,-0.941282,0.089252,0.19534,-1.046002,-0.034869,-0.176191,6
2015-11-11 19:06:43.080,-0.959965,0.049153,0.195195,-0.995754,-0.046595,-0.187229,6
2015-11-11 19:06:43.100,-0.95331,0.012175,0.191962,-1.015738,-0.055167,-0.203552,6
2015-11-11 19:06:43.120,-0.974583,0.007391,0.184951,-0.966449,-0.104478,-0.182106,6
2015-11-11 19:06:43.140,-0.965649,0.027078,0.17786,-0.989378,-0.082335,-0.197126,6
2015-11-11 19:06:43.160,-0.960766,0.033024,0.181766,-0.953479,-0.065838,-0.236253,6
2015-11-11 19:06:43.180,-0.965603,0.032764,0.174104,-0.998239,-0.033255,-0.248708,6
2015-11-11 19:06:43.200,-1.006494,0.035826,0.165016,-0.975233,-0.035983,-0.230079,6
2015-11-11 19:06:43.220,-1.002105,0.043178,0.163585,-0.993046,-0.042137,-0.236425,6
