timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2015-11-27 08:11:08.013226392,-0.997054,0.030717,-0.126961,-0.997244,0.070535,-0.080157,6
2015-11-27 08:11:08.033226388,-0.999117,0.023446,-0.128114,-0.986163,0.024444,-0.015097,6
2015-11-27 08:11:08.053226384,-0.981682,0.058805,-0.148432,-1.006473,-0.027461,-0.046731,6
2015-11-27 08:11:08.073226380,-1.009302,-0.004363,-0.141599,-0.996261,-0.047183,-0.018674,6
2015-11-27 08:11:08.093226376,-0.99213,0.032296,-0.156068,-1.000907,-0.000273,-0.073817,6
2015-11-27 08:11:08.113226372,-1.006507,-0.009453,-0.131029,-0.992582,0.03667,-0.051985,6
2015-11-27 08:11:08.133226368,-0.999948,0.019369,-0.144251,-0.997765,0.050368,-0.077971,6
2015-11-27 08:11:08.153226364,-1.00794,-0.018447,-0.142543,-0.974154,0.011826,-0.068726,6
2015-11-27 08:11:08.173226360,-0.988476,0.017902,-0.162843,-0.990356,-0.01225,-0.108388,6
2015-11-27 08:11:08.193226356,-1.008481,-0.017414,-0.156104,-0.977973,-0.034887,-0.065311,6
2015-11-27 08:11:08.213226352,-0.992329,0.016956,-0.179534,-0.98587,0.013771,-0.069538,6
2015-11-27 08:11:08.233226348,-1.007191,-0.01652,-0.15527,-0.991606,0.039924,-0.052492,6
2015-11-27 08:11:08.253226344,-0.993167,0.0161,-0.163807,-0.992758,0.055128,-0.062744,6
2015-11-27 08:11:08.273226340,-1.006542,-0.015687,-0.145584,-0.97634,0.018693,-0.052498,6
2015-11-27 08:11:08.293226336,-0.993708,0.015257,-0.161311,-1.000575,0.019359,-0.046074,6
2015-11-27 08:11:08.313226332,-1.006072,-0.014711,-0.150614,-0.9833,0.021339,-0.026009,6
2015-11-27 08:11:08.333226328,-0.994124,0.01877,-0.158495,-1.012313,0.038937,-0.054865,6
2015-11-27 08:11:08.353226324,-1.005699,-0.014525,-0.144326,-0.99008,0.036656,-0.0168,6
2015-11-27 08:11:08.373226320,-0.994461,0.028263,-0.173301,-1.003902,0.034801,-0.063024,6
2015-11-27 08:11:08.393226316,-1.005397,-0.007593,-0.172492,-0.977165,0.007634,-0.070251,6
2015-11-27 08:11:08.413226312,-0.994724,0.012866,-0.194299,-0.991302,0.000429,-0.0915,6
2015-11-27 08:11:08.433226308,-1.005183,-0.012906,-0.173283,-0.989135,-0.00024,-0.063444,6
2015-11-27 08:11:08.453226304,-0.994857,0.012785,-0.180899,-0.991378,0.012083,-0.075232,6
2015-11-27 08:11:08.473226300,-1.005244,-0.012642,-0.162627,-0.980816,0.012569,-0.042944,6
2015-11-27 08:11:08.493226296,-0.993912,0.012549,-0.171972,-0.997872,0.032233,-0.068267,6
2015-11-27 08:11:08.513226292,-1.000773,-0.012671,-0.156384,-0.989199,0.014623,-0.024691,6
2015-11-27 08:11:08.533226288,-0.997232,0.014647,-0.169153,-0.992417,0.008258,-0.024148,6
2015-11-27 08:11:08.553226284,-0.999916,0.004775,-0.170547,-0.993293,0.008629,-0.007545,6
2015-11-27 08:11:08.573226280,-0.995065,0.026413,-0.173404,-1.000151,0.04071,-0.010312,6
2015-11-27 08:11:08.593226276,-1.004185,0.004893,-0.173659,-0.986061,0.033011,0.005777,6
2015-11-27 08:11:08.613226272,-0.996262,0.02943,-0.188541,-0.999201,0.057738,-0.031991,6
